Goalie,Team,Date,Games,xGAE,Result,Impact
Philipp Grubauer,SEA,"February 12, 2023", SEA at PHI,-1.3,W,Bad in Win
Philipp Grubauer,SEA,"February 14, 2023", SEA at WPG,2.0,L,Strong in Loss
Philipp Grubauer,SEA,"February 16, 2023", PHI at SEA,-0.18999999999999995,W,Bad in Win
Philipp Grubauer,SEA,"February 18, 2023", DET at SEA,1.13,W,No Impact
Philipp Grubauer,SEA,"February 23, 2023", BOS at SEA,-2.12,L,Goalie Loss
Philipp Grubauer,SEA,"February 26, 2023", TOR at SEA,-0.52,L,No Impact
Philipp Grubauer,SEA,"March 02, 2023", SEA at DET,0.6100000000000001,W,No Impact
Philipp Grubauer,SEA,"March 03, 2023", SEA at CBJ,0.8900000000000001,W,No Impact
Philipp Grubauer,SEA,"March 05, 2023", SEA at COL,0.41999999999999993,W,No Impact
Philipp Grubauer,SEA,"March 07, 2023", ANA at SEA,0.10000000000000009,W,No Impact
Philipp Grubauer,SEA,"March 09, 2023", OTT at SEA,-0.7999999999999998,L,No Impact
Philipp Grubauer,SEA,"March 11, 2023", DAL at SEA,-1.4300000000000002,L,Goalie Loss
Philipp Grubauer,SEA,"March 16, 2023", SEA at S.J,1.8900000000000001,W,Goalie Win
Philipp Grubauer,SEA,"March 18, 2023", EDM at SEA,-1.86,L,No Impact
Philipp Grubauer,SEA,"March 25, 2023", SEA at NSH,-0.3899999999999999,W,Bad in Win
Philipp Grubauer,SEA,"March 27, 2023", SEA at MIN,-2.94,L,No Impact
Philipp Grubauer,SEA,"April 03, 2023", ARI at SEA,0.32000000000000006,W,No Impact
Philipp Grubauer,SEA,"April 06, 2023", ARI at SEA,0.25,W,No Impact
Philipp Grubauer,SEA,"April 08, 2023", CHI at SEA,0.76,W,No Impact
Philipp Grubauer,SEA,"April 10, 2023", SEA at ARI,1.15,W,No Impact
Philipp Grubauer,SEA,"April 13, 2023", VGK at SEA,-0.95,L,No Impact
Jordan  Binnington,STL,"October 15, 2022", CBJ at STL,-0.10000000000000009,W,Bad in Win
Jordan  Binnington,STL,"October 19, 2022", STL at SEA,0.48,W,No Impact
Jordan  Binnington,STL,"October 22, 2022", STL at EDM,2.07,W,Goalie Win
Jordan  Binnington,STL,"October 26, 2022", EDM at STL,0.7400000000000002,L,Strong in Loss
Jordan  Binnington,STL,"October 29, 2022", MTL at STL,-3.13,L,Goalie Loss
Jordan  Binnington,STL,"October 31, 2022", L.A at STL,-3.15,L,No Impact
Jordan  Binnington,STL,"November 03, 2022", NYI at STL,-0.3999999999999999,L,No Impact
Jordan  Binnington,STL,"November 07, 2022", STL at BOS,0.5099999999999998,L,Strong in Loss
Jordan  Binnington,STL,"November 10, 2022", S.J at STL,0.18000000000000016,W,No Impact
Jordan  Binnington,STL,"November 12, 2022", STL at VGK,0.2599999999999998,W,No Impact
Jordan  Binnington,STL,"November 14, 2022", STL at COL,1.38,W,Goalie Win
Jordan  Binnington,STL,"November 16, 2022", STL at CHI,0.18000000000000016,W,No Impact
Jordan  Binnington,STL,"November 19, 2022", ANA at STL,0.41000000000000014,W,No Impact
Jordan  Binnington,STL,"November 21, 2022", ANA at STL,2.21,W,Goalie Win
Jordan  Binnington,STL,"November 23, 2022", STL at BUF,-2.4,L,No Impact
Jordan  Binnington,STL,"November 25, 2022", STL at T.B,-0.9100000000000001,L,No Impact
Jordan  Binnington,STL,"November 28, 2022", DAL at STL,-0.56,L,No Impact
Jordan  Binnington,STL,"December 01, 2022", CAR at STL,-0.6800000000000002,L,No Impact
Jordan  Binnington,STL,"December 03, 2022", STL at PIT,-2.49,L,No Impact
Jordan  Binnington,STL,"December 05, 2022", STL at NYR,-4.1899999999999995,L,Goalie Loss
Jordan  Binnington,STL,"December 11, 2022", COL at STL,-0.3700000000000001,L,No Impact
Jordan  Binnington,STL,"December 12, 2022", NSH at STL,3.15,W,Goalie Win
Jordan  Binnington,STL,"December 15, 2022", STL at EDM,1.4299999999999997,W,Goalie Win
Jordan  Binnington,STL,"December 19, 2022", STL at VAN,2.42,W,No Impact
Jordan  Binnington,STL,"December 23, 2022", STL at VGK,-0.16999999999999993,L,No Impact
Jordan  Binnington,STL,"December 27, 2022", TOR at STL,-1.0299999999999998,L,Goalie Loss
Jordan  Binnington,STL,"December 29, 2022", CHI at STL,0.75,W,No Impact
Jordan  Binnington,STL,"December 31, 2022", MIN at STL,-0.73,L,No Impact
Jordan  Binnington,STL,"January 03, 2023", STL at TOR,-2.06,W,Bad in Win
Jordan  Binnington,STL,"January 05, 2023", STL at N.J,1.3099999999999996,W,No Impact
Jordan  Binnington,STL,"January 07, 2023", STL at MTL,-1.8599999999999999,L,Goalie Loss
Jordan  Binnington,STL,"January 10, 2023", CGY at STL,0.0,W,No Impact
Jordan  Binnington,STL,"January 14, 2023", T.B at STL,-0.8300000000000001,L,No Impact
Jordan  Binnington,STL,"January 16, 2023", OTT at STL,1.7400000000000002,W,Goalie Win
Jordan  Binnington,STL,"January 19, 2023", NSH at STL,1.15,W,No Impact
Jordan  Binnington,STL,"January 21, 2023", CHI at STL,-3.26,L,Goalie Loss
Jordan  Binnington,STL,"January 24, 2023", BUF at STL,-1.8399999999999999,L,No Impact
Jordan  Binnington,STL,"January 28, 2023", STL at COL,-0.08000000000000007,L,No Impact
Jordan  Binnington,STL,"January 30, 2023", STL at WPG,0.6499999999999999,L,Strong in Loss
Jordan  Binnington,STL,"February 11, 2023", ARI at STL,-2.29,W,Bad in Win
Jordan  Binnington,STL,"February 14, 2023", FLA at STL,1.0699999999999998,W,No Impact
Jordan  Binnington,STL,"February 16, 2023", N.J at STL,1.6600000000000001,W,No Impact
Jordan  Binnington,STL,"February 18, 2023", COL at STL,-0.52,L,No Impact
Jordan  Binnington,STL,"February 21, 2023", STL at CAR,1.08,L,Strong in Loss
Jordan  Binnington,STL,"February 23, 2023", VAN at STL,1.25,L,Strong in Loss
Jordan  Binnington,STL,"February 25, 2023", PIT at STL,2.6100000000000003,L,Strong in Loss
Jordan  Binnington,STL,"February 28, 2023", SEA at STL,-1.75,L,No Impact
Jordan  Binnington,STL,"March 04, 2023", STL at L.A,0.22999999999999998,L,Strong in Loss
Jordan  Binnington,STL,"March 07, 2023", STL at ARI,-3.87,L,No Impact
Jordan  Binnington,STL,"March 09, 2023", S.J at STL,1.2799999999999998,W,No Impact
Jordan  Binnington,STL,"March 12, 2023", VGK at STL,-1.46,L,No Impact
Jordan  Binnington,STL,"March 15, 2023", MIN at STL,-2.08,L,No Impact
Jordan  Binnington,STL,"March 25, 2023", STL at ANA,0.0,W,No Impact
Jordan  Binnington,STL,"March 26, 2023", STL at L.A,-0.030000000000000027,L,No Impact
Jordan  Binnington,STL,"March 28, 2023", VAN at STL,-0.5199999999999996,W,Bad in Win
Jordan  Binnington,STL,"March 30, 2023", STL at CHI,-0.029999999999999805,W,Bad in Win
Jordan  Binnington,STL,"April 02, 2023", BOS at STL,-0.2999999999999998,L,No Impact
Jordan  Binnington,STL,"April 04, 2023", PHI at STL,1.5499999999999998,W,No Impact
Jordan  Binnington,STL,"April 06, 2023", NYR at STL,-0.020000000000000018,W,Bad in Win
Jordan  Binnington,STL,"April 08, 2023", STL at MIN,-0.43000000000000016,L,No Impact
Jordan  Binnington,STL,"April 13, 2023", STL at DAL,2.69,L,Strong in Loss
Thomas Greiss,STL,"October 24, 2022", STL at WPG,0.6499999999999999,L,Strong in Loss
Thomas Greiss,STL,"October 27, 2022", STL at NSH,-1.08,L,No Impact
Thomas Greiss,STL,"October 31, 2022", L.A at STL,1.01,L,Strong in Loss
Thomas Greiss,STL,"November 08, 2022", STL at PHI,-2.88,L,No Impact
Thomas Greiss,STL,"November 17, 2022", WSH at STL,0.8200000000000003,W,No Impact
Thomas Greiss,STL,"November 26, 2022", STL at FLA,-0.8300000000000001,W,Bad in Win
Thomas Greiss,STL,"December 03, 2022", STL at PIT,1.0499999999999998,L,Strong in Loss
Thomas Greiss,STL,"December 06, 2022", STL at NYI,-0.029999999999999805,W,Bad in Win
Thomas Greiss,STL,"December 08, 2022", WPG at STL,-2.05,L,No Impact
Thomas Greiss,STL,"December 16, 2022", STL at CGY,1.3900000000000001,W,No Impact
Thomas Greiss,STL,"December 20, 2022", STL at SEA,-0.6699999999999999,L,No Impact
Thomas Greiss,STL,"January 08, 2023", STL at MIN,2.84,W,No Impact
Thomas Greiss,STL,"January 12, 2023", CGY at STL,0.22999999999999998,L,Strong in Loss
Thomas Greiss,STL,"January 21, 2023", CHI at STL,0.0,L,No Impact
Thomas Greiss,STL,"January 26, 2023", STL at ARI,-2.39,L,No Impact
Thomas Greiss,STL,"February 19, 2023", STL at OTT,-3.98,L,No Impact
Thomas Greiss,STL,"March 02, 2023", STL at S.J,-0.52,W,Bad in Win
Thomas Greiss,STL,"March 11, 2023", STL at CBJ,2.76,W,No Impact
Thomas Greiss,STL,"March 15, 2023", MIN at STL,-1.86,L,No Impact
Thomas Greiss,STL,"March 19, 2023", WPG at STL,0.26,W,No Impact
Thomas Greiss,STL,"April 01, 2023", STL at NSH,-3.14,L,No Impact
Joel Hofer,STL,"March 17, 2023", STL at WSH,1.46,W,No Impact
Joel Hofer,STL,"March 19, 2023", WPG at STL,2.61,W,No Impact
Joel Hofer,STL,"March 21, 2023", DET at STL,0.5699999999999998,L,Strong in Loss
Joel Hofer,STL,"March 23, 2023", STL at DET,-0.73,W,Bad in Win
Joel Hofer,STL,"March 26, 2023", STL at L.A,-3.51,L,Goalie Loss
Joel Hofer,STL,"April 12, 2023", DAL at STL,-1.08,L,No Impact
Brian Elliott,TBL,"October 15, 2022", T.B at PIT,0.3799999999999999,L,Strong in Loss
Brian Elliott,TBL,"October 22, 2022", NYI at T.B,0.29000000000000004,W,No Impact
Brian Elliott,TBL,"October 26, 2022", T.B at ANA,-0.49,W,Bad in Win
Brian Elliott,TBL,"November 05, 2022", BUF at T.B,0.040000000000000036,W,No Impact
Brian Elliott,TBL,"November 15, 2022", DAL at T.B,-0.6099999999999999,W,Bad in Win
Brian Elliott,TBL,"November 28, 2022", T.B at BUF,-0.34999999999999964,W,Bad in Win
Brian Elliott,TBL,"December 08, 2022", NSH at T.B,0.75,W,No Impact
Brian Elliott,TBL,"December 15, 2022", CBJ at T.B,0.8200000000000001,W,No Impact
Brian Elliott,TBL,"December 21, 2022", T.B at DET,-1.9100000000000001,L,No Impact
Brian Elliott,TBL,"January 03, 2023", T.B at CHI,1.1400000000000001,W,No Impact
Brian Elliott,TBL,"January 04, 2023", T.B at MIN,-4.0,L,No Impact
Brian Elliott,TBL,"January 18, 2023", T.B at VAN,1.7599999999999998,W,No Impact
Brian Elliott,TBL,"February 07, 2023", S.J at T.B,-1.69,L,Goalie Loss
Brian Elliott,TBL,"February 15, 2023", T.B at ARI,2.54,L,Strong in Loss
Brian Elliott,TBL,"February 26, 2023", T.B at PIT,-3.61,L,No Impact
Brian Elliott,TBL,"March 04, 2023", T.B at BUF,-1.62,L,No Impact
Brian Elliott,TBL,"March 11, 2023", CHI at T.B,1.3399999999999999,W,No Impact
Brian Elliott,TBL,"March 18, 2023", MTL at T.B,-1.39,W,Bad in Win
Brian Elliott,TBL,"March 23, 2023", T.B at OTT,-2.56,L,No Impact
Brian Elliott,TBL,"April 06, 2023", T.B at NYI,-2.55,L,No Impact
Brian Elliott,TBL,"April 08, 2023", T.B at OTT,-1.2400000000000002,L,No Impact
Brian Elliott,TBL,"April 13, 2023", DET at T.B,2.3,W,No Impact
Andrei Vasilevskiy,TBL,"October 11, 2022", T.B at NYR,1.9800000000000004,L,Strong in Loss
Andrei Vasilevskiy,TBL,"October 14, 2022", T.B at CBJ,0.43999999999999995,W,No Impact
Andrei Vasilevskiy,TBL,"October 18, 2022", PHI at T.B,-0.5800000000000001,L,No Impact
Andrei Vasilevskiy,TBL,"October 21, 2022", T.B at FLA,0.7200000000000002,W,No Impact
Andrei Vasilevskiy,TBL,"October 25, 2022", T.B at L.A,-0.98,L,No Impact
Andrei Vasilevskiy,TBL,"October 29, 2022", T.B at S.J,-0.10000000000000009,W,Bad in Win
Andrei Vasilevskiy,TBL,"November 01, 2022", OTT at T.B,-0.6099999999999999,W,Bad in Win
Andrei Vasilevskiy,TBL,"November 03, 2022", CAR at T.B,2.1799999999999997,L,Strong in Loss
Andrei Vasilevskiy,TBL,"November 08, 2022", EDM at T.B,-0.45999999999999996,L,No Impact
Andrei Vasilevskiy,TBL,"November 11, 2022", T.B at WSH,-2.21,L,No Impact
Andrei Vasilevskiy,TBL,"November 13, 2022", WSH at T.B,-1.03,W,Bad in Win
Andrei Vasilevskiy,TBL,"November 17, 2022", CGY at T.B,1.4,W,No Impact
Andrei Vasilevskiy,TBL,"November 19, 2022", T.B at NSH,0.6299999999999999,W,No Impact
Andrei Vasilevskiy,TBL,"November 21, 2022", BOS at T.B,-2.02,L,Goalie Loss
Andrei Vasilevskiy,TBL,"November 25, 2022", STL at T.B,-0.08000000000000007,W,Bad in Win
Andrei Vasilevskiy,TBL,"November 29, 2022", T.B at BOS,-0.22999999999999998,L,No Impact
Andrei Vasilevskiy,TBL,"December 01, 2022", T.B at PHI,0.15999999999999992,W,No Impact
Andrei Vasilevskiy,TBL,"December 03, 2022", TOR at T.B,0.9199999999999999,W,No Impact
Andrei Vasilevskiy,TBL,"December 06, 2022", DET at T.B,0.8399999999999999,L,Strong in Loss
Andrei Vasilevskiy,TBL,"December 10, 2022", FLA at T.B,2.5,W,No Impact
Andrei Vasilevskiy,TBL,"December 13, 2022", SEA at T.B,0.3599999999999999,W,No Impact
Andrei Vasilevskiy,TBL,"December 17, 2022", T.B at MTL,1.17,W,No Impact
Andrei Vasilevskiy,TBL,"December 20, 2022", T.B at TOR,1.92,L,Strong in Loss
Andrei Vasilevskiy,TBL,"December 28, 2022", MTL at T.B,0.8,W,No Impact
Andrei Vasilevskiy,TBL,"December 29, 2022", NYR at T.B,3.25,W,Goalie Win
Andrei Vasilevskiy,TBL,"December 31, 2022", ARI at T.B,-0.31000000000000005,W,Bad in Win
Andrei Vasilevskiy,TBL,"January 06, 2023", T.B at WPG,0.2799999999999998,L,Strong in Loss
Andrei Vasilevskiy,TBL,"January 10, 2023", CBJ at T.B,0.10999999999999988,W,No Impact
Andrei Vasilevskiy,TBL,"January 12, 2023", VAN at T.B,-1.0099999999999998,W,Bad in Win
Andrei Vasilevskiy,TBL,"January 14, 2023", T.B at STL,0.06000000000000005,W,No Impact
Andrei Vasilevskiy,TBL,"January 16, 2023", T.B at SEA,1.0499999999999998,W,No Impact
Andrei Vasilevskiy,TBL,"January 19, 2023", T.B at EDM,-0.2999999999999998,L,No Impact
Andrei Vasilevskiy,TBL,"January 21, 2023", T.B at CGY,0.07000000000000028,L,Strong in Loss
Andrei Vasilevskiy,TBL,"January 24, 2023", MIN at T.B,1.79,W,No Impact
Andrei Vasilevskiy,TBL,"January 26, 2023", BOS at T.B,0.20000000000000018,W,No Impact
Andrei Vasilevskiy,TBL,"January 28, 2023", L.A at T.B,0.56,W,No Impact
Andrei Vasilevskiy,TBL,"February 06, 2023", T.B at FLA,-2.41,L,No Impact
Andrei Vasilevskiy,TBL,"February 09, 2023", COL at T.B,3.27,W,No Impact
Andrei Vasilevskiy,TBL,"February 11, 2023", T.B at DAL,2.37,W,Goalie Win
Andrei Vasilevskiy,TBL,"February 14, 2023", T.B at COL,0.56,W,No Impact
Andrei Vasilevskiy,TBL,"February 18, 2023", T.B at VGK,-1.52,L,Goalie Loss
Andrei Vasilevskiy,TBL,"February 21, 2023", ANA at T.B,2.12,W,No Impact
Andrei Vasilevskiy,TBL,"February 23, 2023", BUF at T.B,-3.84,L,Goalie Loss
Andrei Vasilevskiy,TBL,"February 25, 2023", T.B at DET,3.84,W,Goalie Win
Andrei Vasilevskiy,TBL,"February 28, 2023", FLA at T.B,0.77,L,Strong in Loss
Andrei Vasilevskiy,TBL,"March 02, 2023", PIT at T.B,-2.55,L,Goalie Loss
Andrei Vasilevskiy,TBL,"March 05, 2023", T.B at CAR,-1.8499999999999996,L,No Impact
Andrei Vasilevskiy,TBL,"March 07, 2023", PHI at T.B,0.14000000000000012,W,No Impact
Andrei Vasilevskiy,TBL,"March 09, 2023", VGK at T.B,-1.94,L,Goalie Loss
Andrei Vasilevskiy,TBL,"March 12, 2023", WPG at T.B,-1.06,L,Goalie Loss
Andrei Vasilevskiy,TBL,"March 14, 2023", T.B at N.J,1.38,W,No Impact
Andrei Vasilevskiy,TBL,"March 16, 2023", T.B at N.J,1.7000000000000002,W,Goalie Win
Andrei Vasilevskiy,TBL,"March 19, 2023", N.J at T.B,-1.0299999999999998,L,No Impact
Andrei Vasilevskiy,TBL,"March 21, 2023", T.B at MTL,-0.7400000000000002,L,No Impact
Andrei Vasilevskiy,TBL,"March 25, 2023", T.B at BOS,1.0,L,Strong in Loss
Andrei Vasilevskiy,TBL,"March 28, 2023", T.B at CAR,3.94,W,No Impact
Andrei Vasilevskiy,TBL,"March 30, 2023", WSH at T.B,1.27,W,No Impact
Andrei Vasilevskiy,TBL,"April 01, 2023", NYI at T.B,2.58,W,No Impact
Andrei Vasilevskiy,TBL,"April 05, 2023", T.B at NYR,-1.9900000000000002,L,No Impact
Andrei Vasilevskiy,TBL,"April 11, 2023", TOR at T.B,-0.9700000000000002,L,No Impact
Matt Murray ,TOR,"October 12, 2022", TOR at MTL,-1.5299999999999998,L,Goalie Loss
Matt Murray ,TOR,"November 15, 2022", TOR at PIT,1.37,W,No Impact
Matt Murray ,TOR,"November 17, 2022", N.J at TOR,0.31999999999999984,L,Strong in Loss
Matt Murray ,TOR,"November 19, 2022", BUF at TOR,0.7999999999999998,W,No Impact
Matt Murray ,TOR,"November 23, 2022", TOR at N.J,2.49,W,Goalie Win
Matt Murray ,TOR,"November 25, 2022", TOR at MIN,-0.2599999999999998,W,Bad in Win
Matt Murray ,TOR,"November 28, 2022", TOR at DET,0.96,W,No Impact
Matt Murray ,TOR,"December 03, 2022", TOR at T.B,-0.33000000000000007,L,No Impact
Matt Murray ,TOR,"December 06, 2022", TOR at DAL,6.14,W,Goalie Win
Matt Murray ,TOR,"December 10, 2022", CGY at TOR,-2.29,W,Bad in Win
Matt Murray ,TOR,"December 15, 2022", TOR at NYR,-0.18999999999999995,L,No Impact
Matt Murray ,TOR,"December 20, 2022", T.B at TOR,0.29000000000000004,W,No Impact
Matt Murray ,TOR,"December 29, 2022", TOR at ARI,-1.7799999999999998,L,No Impact
Matt Murray ,TOR,"December 31, 2022", TOR at COL,0.41000000000000014,W,No Impact
Matt Murray ,TOR,"January 05, 2023", SEA at TOR,-3.46,L,No Impact
Matt Murray ,TOR,"January 08, 2023", TOR at PHI,1.4300000000000002,W,No Impact
Matt Murray ,TOR,"January 11, 2023", NSH at TOR,1.9300000000000002,W,Goalie Win
Matt Murray ,TOR,"January 14, 2023", TOR at BOS,-0.8199999999999998,L,No Impact
Matt Murray ,TOR,"January 17, 2023", FLA at TOR,-2.7800000000000002,W,Bad in Win
Matt Murray ,TOR,"March 04, 2023", TOR at VAN,-1.15,L,No Impact
Matt Murray ,TOR,"March 11, 2023", EDM at TOR,-1.54,W,Bad in Win
Matt Murray ,TOR,"March 13, 2023", BUF at TOR,-0.9500000000000002,L,No Impact
Matt Murray ,TOR,"March 18, 2023", TOR at OTT,1.4299999999999997,W,Goalie Win
Matt Murray ,TOR,"March 23, 2023", TOR at FLA,0.6699999999999999,W,No Impact
Matt Murray ,TOR,"March 25, 2023", TOR at CAR,-1.9300000000000002,L,No Impact
Matt Murray ,TOR,"April 02, 2023", DET at TOR,-1.29,L,No Impact
Joseph Woll,TOR,"February 11, 2023", CBJ at TOR,-0.8300000000000001,L,No Impact
Joseph Woll,TOR,"February 18, 2023", MTL at TOR,1.54,W,No Impact
Joseph Woll,TOR,"March 02, 2023", TOR at CGY,2.27,W,Goalie Win
Joseph Woll,TOR,"March 26, 2023", TOR at NSH,0.08000000000000007,W,No Impact
Joseph Woll,TOR,"April 04, 2023", CBJ at TOR,0.48,W,No Impact
Joseph Woll,TOR,"April 11, 2023", TOR at T.B,1.8200000000000003,W,Goalie Win
Joseph Woll,TOR,"April 13, 2023", TOR at NYR,1.4100000000000001,W,Goalie Win
Erik Kallgren,TOR,"October 17, 2022", ARI at TOR,-1.24,L,No Impact
Erik Kallgren,TOR,"October 27, 2022", TOR at S.J,-1.42,L,Goalie Loss
Erik Kallgren,TOR,"October 30, 2022", TOR at ANA,-0.9700000000000002,L,No Impact
Erik Kallgren,TOR,"November 05, 2022", BOS at TOR,0.62,W,No Impact
Erik Kallgren,TOR,"November 06, 2022", TOR at CAR,3.1500000000000004,W,Goalie Win
Erik Kallgren,TOR,"November 08, 2022", VGK at TOR,-1.2999999999999998,L,Goalie Loss
Erik Kallgren,TOR,"November 11, 2022", PIT at TOR,-1.19,L,No Impact
Erik Kallgren,TOR,"November 12, 2022", VAN at TOR,0.10000000000000009,W,No Impact
Erik Kallgren,TOR,"November 21, 2022", NYI at TOR,-0.6299999999999999,L,No Impact
Erik Kallgren,TOR,"November 26, 2022", TOR at PIT,1.3900000000000001,W,No Impact
Ilya Samsonov,TOR,"October 13, 2022", WSH at TOR,0.22999999999999998,W,No Impact
Ilya Samsonov,TOR,"October 15, 2022", OTT at TOR,0.75,W,No Impact
Ilya Samsonov,TOR,"October 20, 2022", DAL at TOR,0.7400000000000002,W,No Impact
Ilya Samsonov,TOR,"October 22, 2022", TOR at WPG,1.98,W,No Impact
Ilya Samsonov,TOR,"October 24, 2022", TOR at VGK,1.58,L,Strong in Loss
Ilya Samsonov,TOR,"October 29, 2022", TOR at L.A,-0.9700000000000002,L,No Impact
Ilya Samsonov,TOR,"November 02, 2022", PHI at TOR,-0.15999999999999992,W,Bad in Win
Ilya Samsonov,TOR,"November 05, 2022", BOS at TOR,-0.43000000000000005,W,Bad in Win
Ilya Samsonov,TOR,"November 30, 2022", S.J at TOR,1.5099999999999998,W,No Impact
Ilya Samsonov,TOR,"December 08, 2022", L.A at TOR,1.86,W,No Impact
Ilya Samsonov,TOR,"December 13, 2022", ANA at TOR,2.22,W,No Impact
Ilya Samsonov,TOR,"December 17, 2022", TOR at WSH,-2.49,L,No Impact
Ilya Samsonov,TOR,"December 22, 2022", PHI at TOR,-0.8799999999999999,W,Bad in Win
Ilya Samsonov,TOR,"December 27, 2022", TOR at STL,-1.29,W,Bad in Win
Ilya Samsonov,TOR,"January 03, 2023", STL at TOR,-1.13,L,Goalie Loss
Ilya Samsonov,TOR,"January 07, 2023", DET at TOR,1.33,W,No Impact
Ilya Samsonov,TOR,"January 12, 2023", TOR at DET,-1.11,L,No Impact
Ilya Samsonov,TOR,"January 17, 2023", FLA at TOR,1.2,W,Goalie Win
Ilya Samsonov,TOR,"January 19, 2023", WPG at TOR,3.4299999999999997,W,Goalie Win
Ilya Samsonov,TOR,"January 21, 2023", TOR at MTL,1.0099999999999998,L,Strong in Loss
Ilya Samsonov,TOR,"January 23, 2023", NYI at TOR,2.58,W,No Impact
Ilya Samsonov,TOR,"January 25, 2023", NYR at TOR,0.41000000000000014,W,No Impact
Ilya Samsonov,TOR,"January 27, 2023", OTT at TOR,-2.83,L,No Impact
Ilya Samsonov,TOR,"January 29, 2023", WSH at TOR,0.8899999999999999,W,No Impact
Ilya Samsonov,TOR,"February 01, 2023", BOS at TOR,-2.95,L,No Impact
Ilya Samsonov,TOR,"February 10, 2023", TOR at CBJ,2.26,W,No Impact
Ilya Samsonov,TOR,"February 15, 2023", CHI at TOR,-0.3600000000000001,W,Bad in Win
Ilya Samsonov,TOR,"February 19, 2023", TOR at CHI,-1.33,L,No Impact
Ilya Samsonov,TOR,"February 21, 2023", TOR at BUF,-0.6299999999999999,W,Bad in Win
Ilya Samsonov,TOR,"February 24, 2023", MIN at TOR,1.4900000000000002,W,Goalie Win
Ilya Samsonov,TOR,"February 26, 2023", TOR at SEA,2.28,W,No Impact
Ilya Samsonov,TOR,"March 01, 2023", TOR at EDM,-1.94,L,No Impact
Ilya Samsonov,TOR,"March 07, 2023", TOR at N.J,0.8399999999999999,W,No Impact
Ilya Samsonov,TOR,"March 15, 2023", COL at TOR,1.7599999999999998,L,Strong in Loss
Ilya Samsonov,TOR,"March 17, 2023", CAR at TOR,1.8900000000000001,W,No Impact
Ilya Samsonov,TOR,"March 21, 2023", TOR at NYI,-3.36,L,No Impact
Ilya Samsonov,TOR,"March 29, 2023", FLA at TOR,0.5,L,Strong in Loss
Ilya Samsonov,TOR,"April 01, 2023", TOR at OTT,2.52,W,No Impact
Ilya Samsonov,TOR,"April 02, 2023", DET at TOR,0.040000000000000036,L,Strong in Loss
Ilya Samsonov,TOR,"April 06, 2023", TOR at BOS,0.45999999999999996,L,Strong in Loss
Ilya Samsonov,TOR,"April 08, 2023", MTL at TOR,0.050000000000000044,W,No Impact
Ilya Samsonov,TOR,"April 10, 2023", TOR at FLA,2.76,W,Goalie Win
Jett Alexander,TOR,"April 08, 2023", MTL at TOR,0.0,W,No Impact
Arturs Silovs,VAN,"February 15, 2023", NYR at VAN,-2.7,L,Goalie Loss
Arturs Silovs,VAN,"February 18, 2023", PHI at VAN,2.3099999999999996,W,No Impact
Arturs Silovs,VAN,"February 23, 2023", VAN at STL,-0.32000000000000006,W,Bad in Win
Arturs Silovs,VAN,"February 25, 2023", BOS at VAN,0.3500000000000001,L,Strong in Loss
Arturs Silovs,VAN,"March 06, 2023", NSH at VAN,0.2400000000000002,W,No Impact
Spencer Martin,VAN,"October 18, 2022", VAN at CBJ,-0.9100000000000001,L,No Impact
Spencer Martin,VAN,"October 28, 2022", PIT at VAN,2.2,W,No Impact
Spencer Martin,VAN,"November 03, 2022", ANA at VAN,-2.98,W,Bad in Win
Spencer Martin,VAN,"November 08, 2022", VAN at OTT,0.7300000000000004,W,No Impact
Spencer Martin,VAN,"November 12, 2022", VAN at TOR,0.75,L,Strong in Loss
Spencer Martin,VAN,"November 15, 2022", VAN at BUF,-1.35,W,Bad in Win
Spencer Martin,VAN,"November 23, 2022", VAN at COL,0.0,W,No Impact
Spencer Martin,VAN,"November 26, 2022", VAN at VGK,2.0,W,No Impact
Spencer Martin,VAN,"November 29, 2022", WSH at VAN,-1.0699999999999998,L,No Impact
Spencer Martin,VAN,"December 01, 2022", FLA at VAN,-0.030000000000000027,L,No Impact
Spencer Martin,VAN,"December 03, 2022", ARI at VAN,-0.42999999999999994,W,Bad in Win
Spencer Martin,VAN,"December 05, 2022", MTL at VAN,-3.14,W,Bad in Win
Spencer Martin,VAN,"December 07, 2022", VAN at S.J,-0.8399999999999999,W,Bad in Win
Spencer Martin,VAN,"December 10, 2022", MIN at VAN,0.9199999999999999,L,Strong in Loss
Spencer Martin,VAN,"December 14, 2022", VAN at CGY,0.77,W,No Impact
Spencer Martin,VAN,"December 17, 2022", WPG at VAN,-3.13,L,No Impact
Spencer Martin,VAN,"December 19, 2022", STL at VAN,-2.62,L,No Impact
Spencer Martin,VAN,"December 22, 2022", SEA at VAN,-1.9100000000000001,W,Bad in Win
Spencer Martin,VAN,"December 27, 2022", S.J at VAN,0.4500000000000002,W,No Impact
Spencer Martin,VAN,"December 31, 2022", VAN at CGY,-0.3500000000000001,L,No Impact
Spencer Martin,VAN,"January 03, 2023", NYI at VAN,-1.65,L,No Impact
Spencer Martin,VAN,"January 08, 2023", VAN at WPG,-2.21,L,No Impact
Spencer Martin,VAN,"January 10, 2023", VAN at PIT,-0.3099999999999996,L,No Impact
Spencer Martin,VAN,"January 14, 2023", VAN at FLA,-0.6600000000000001,L,No Impact
Spencer Martin,VAN,"January 18, 2023", T.B at VAN,-3.38,L,Goalie Loss
Spencer Martin,VAN,"January 21, 2023", EDM at VAN,0.3599999999999999,L,Strong in Loss
