Goalie,Team,Date,Games,xGAE,Result,Impact
James Reimer,SJS,2022-03-17, S.J at L.A,0.7000000000000002,L,Strong in Loss
James Reimer,SJS,2022-03-20, ARI at S.J,0.5499999999999998,W,No Impact
James Reimer,SJS,2022-03-22, S.J at CGY,0.0,W,No Impact
James Reimer,SJS,2022-03-26, ANA at S.J,0.6100000000000001,W,No Impact
James Reimer,SJS,2022-03-30, S.J at ARI,-1.31,L,No Impact
James Reimer,SJS,2022-04-02, DAL at S.J,0.54,L,Strong in Loss
James Reimer,SJS,2022-04-05, EDM at S.J,-0.17999999999999994,L,No Impact
James Reimer,SJS,2022-04-07, CGY at S.J,0.5,L,Strong in Loss
James Reimer,SJS,2022-04-14, S.J at CHI,-1.0299999999999998,L,Goalie Loss
James Reimer,SJS,2022-04-17, S.J at MIN,-2.55,L,Goalie Loss
James Reimer,SJS,2022-04-21, STL at S.J,0.2400000000000002,L,Strong in Loss
James Reimer,SJS,2022-04-24, S.J at VGK,0.23000000000000043,W,No Impact
James Reimer,SJS,2022-04-28, S.J at EDM,-0.5899999999999999,L,No Impact
Kaapo Kahkonen,SJS,2022-03-24, S.J at EDM,0.08000000000000007,L,Strong in Loss
Kaapo Kahkonen,SJS,2022-03-31, S.J at COL,0.2999999999999998,L,Strong in Loss
Kaapo Kahkonen,SJS,2022-04-02, DAL at S.J,-2.6100000000000003,L,Goalie Loss
Kaapo Kahkonen,SJS,2022-04-07, CGY at S.J,0.38,L,Strong in Loss
Kaapo Kahkonen,SJS,2022-04-09, S.J at VAN,1.8200000000000003,L,Strong in Loss
Kaapo Kahkonen,SJS,2022-04-12, S.J at NSH,2.28,L,Strong in Loss
Kaapo Kahkonen,SJS,2022-04-16, S.J at DAL,0.8900000000000001,L,Strong in Loss
Kaapo Kahkonen,SJS,2022-04-19, CBJ at S.J,0.7200000000000002,W,No Impact
Kaapo Kahkonen,SJS,2022-04-23, CHI at S.J,1.4900000000000002,W,No Impact
Kaapo Kahkonen,SJS,2022-04-26, ANA at S.J,-1.85,L,No Impact
Kaapo Kahkonen,SJS,2022-04-29, S.J at SEA,0.48,L,Strong in Loss
Alex Stalock,SJS,2022-03-05, NSH at S.J,-3.35,L,No Impact
Adin Hill,SJS,2021-10-16, WPG at S.J,-1.4,W,Bad in Win
Adin Hill,SJS,2021-10-19, S.J at MTL,1.6,W,No Impact
Adin Hill,SJS,2021-10-22, S.J at TOR,1.0599999999999996,W,No Impact
Adin Hill,SJS,2021-10-24, S.J at BOS,-3.3,L,Goalie Loss
Adin Hill,SJS,2021-10-28, MTL at S.J,-0.3900000000000001,L,No Impact
Adin Hill,SJS,2021-11-04, STL at S.J,-1.9,L,No Impact
Adin Hill,SJS,2021-11-09, S.J at CGY,2.66,W,No Impact
Adin Hill,SJS,2021-11-13, S.J at COL,-2.72,L,No Impact
Adin Hill,SJS,2021-11-20, WSH at S.J,-1.37,L,No Impact
Adin Hill,SJS,2021-11-26, TOR at S.J,0.73,L,Strong in Loss
Adin Hill,SJS,2021-12-02, S.J at NYI,0.6299999999999999,W,No Impact
Adin Hill,SJS,2021-12-03, S.J at NYR,1.6800000000000002,L,Strong in Loss
Adin Hill,SJS,2021-12-05, S.J at CBJ,-3.25,L,Goalie Loss
Adin Hill,SJS,2021-12-07, CGY at S.J,0.18000000000000016,W,No Impact
Adin Hill,SJS,2021-12-09, MIN at S.J,-0.7799999999999998,L,No Impact
Adin Hill,SJS,2021-12-16, VAN at S.J,-2.1399999999999997,L,No Impact
Adin Hill,SJS,2022-01-04, S.J at DET,-1.06,L,No Impact
Adin Hill,SJS,2022-01-06, S.J at BUF,-0.08000000000000007,W,Bad in Win
Adin Hill,SJS,2022-01-08, S.J at PHI,0.81,W,No Impact
Adin Hill,SJS,2022-01-11, DET at S.J,-0.22999999999999998,W,Bad in Win
Adin Hill,SJS,2022-01-13, NYR at S.J,0.029999999999999805,L,Strong in Loss
Adin Hill,SJS,2022-01-15, PIT at S.J,0.1299999999999999,L,Strong in Loss
Adin Hill,SJS,2022-01-20, S.J at SEA,-1.34,L,Goalie Loss
Adin Hill,SJS,2022-01-22, T.B at S.J,-0.8900000000000001,L,No Impact
Adin Hill,SJS,2022-03-12, L.A at S.J,2.48,W,No Impact
Zach Sawchenko,SJS,2022-01-02, S.J at PIT,1.38,L,Strong in Loss
Zach Sawchenko,SJS,2022-02-14, EDM at S.J,0.13,L,Strong in Loss
Zach Sawchenko,SJS,2022-03-01, S.J at VGK,-0.6499999999999999,L,No Impact
Zach Sawchenko,SJS,2022-03-05, NSH at S.J,-1.29,L,No Impact
Zach Sawchenko,SJS,2022-03-06, S.J at ANA,0.7000000000000002,L,Strong in Loss
Zach Sawchenko,SJS,2022-03-10, S.J at L.A,0.4700000000000002,W,No Impact
Zach Sawchenko,SJS,2022-03-18, COL at S.J,-1.1600000000000001,L,No Impact
Scott Wedgewood ,DAL,2021-10-14, DAL at NYR,0.88,W,No Impact
Scott Wedgewood ,DAL,2021-10-17, DAL at OTT,-0.7799999999999998,L,No Impact
Scott Wedgewood ,DAL,2021-10-27, VGK at DAL,-1.79,L,Goalie Loss
Scott Wedgewood ,DAL,2021-11-04, DAL at CGY,-0.6499999999999999,W,Bad in Win
Scott Wedgewood ,DAL,2021-11-07, DAL at VAN,-2.12,L,No Impact
Scott Wedgewood ,DAL,2021-11-13, PHI at DAL,0.5299999999999998,W,No Impact
Scott Wedgewood ,DAL,2021-11-18, DAL at MIN,-4.88,L,No Impact
Scott Wedgewood ,DAL,2022-01-14, DAL at FLA,-1.29,L,No Impact
Scott Wedgewood ,DAL,2022-01-15, DAL at T.B,0.6699999999999999,L,Strong in Loss
Jake Oettinger,DAL,2021-11-16, DET at DAL,0.3999999999999999,W,No Impact
Jake Oettinger,DAL,2021-11-18, DAL at MIN,0.14,L,Strong in Loss
Jake Oettinger,DAL,2021-11-20, STL at DAL,1.7400000000000002,W,No Impact
Jake Oettinger,DAL,2021-11-23, EDM at DAL,0.49,W,No Impact
Jake Oettinger,DAL,2021-11-26, COL at DAL,1.7000000000000002,W,No Impact
Jake Oettinger,DAL,2021-12-02, CBJ at DAL,-0.5,W,Bad in Win
Jake Oettinger,DAL,2021-12-09, DAL at L.A,1.1400000000000001,L,Strong in Loss
Jake Oettinger,DAL,2021-12-14, STL at DAL,-1.2200000000000002,L,No Impact
Jake Oettinger,DAL,2021-12-18, CHI at DAL,-1.23,W,Bad in Win
Jake Oettinger,DAL,2021-12-20, MIN at DAL,-2.23,W,Bad in Win
Jake Oettinger,DAL,2022-01-08, PIT at DAL,0.56,W,No Impact
Jake Oettinger,DAL,2022-01-12, SEA at DAL,0.7200000000000002,W,No Impact
Jake Oettinger,DAL,2022-01-14, DAL at FLA,-2.66,L,No Impact
Jake Oettinger,DAL,2022-01-18, MTL at DAL,-3.26,L,Goalie Loss
Jake Oettinger,DAL,2022-01-24, DAL at PHI,1.52,W,No Impact
Jake Oettinger,DAL,2022-01-28, WSH at DAL,0.26,L,Strong in Loss
Jake Oettinger,DAL,2022-01-30, BOS at DAL,0.54,W,No Impact
Jake Oettinger,DAL,2022-02-01, CGY at DAL,-1.3900000000000001,L,Goalie Loss
Jake Oettinger,DAL,2022-02-09, NSH at DAL,-0.6200000000000001,W,Bad in Win
Jake Oettinger,DAL,2022-02-11, WPG at DAL,-0.79,W,Bad in Win
Jake Oettinger,DAL,2022-02-15, DAL at COL,3.5300000000000002,W,Goalie Win
Jake Oettinger,DAL,2022-02-18, DAL at CHI,2.23,W,Goalie Win
Jake Oettinger,DAL,2022-02-20, DAL at ARI,-0.09000000000000008,L,No Impact
Jake Oettinger,DAL,2022-02-23, WPG at DAL,0.009999999999999787,W,No Impact
Jake Oettinger,DAL,2022-02-24, DAL at NSH,0.6299999999999999,L,Strong in Loss
Jake Oettinger,DAL,2022-02-27, BUF at DAL,0.8199999999999998,W,No Impact
Jake Oettinger,DAL,2022-03-02, L.A at DAL,-0.71,W,Bad in Win
Jake Oettinger,DAL,2022-03-06, DAL at MIN,0.5499999999999998,W,No Impact
Jake Oettinger,DAL,2022-03-08, DAL at NSH,0.4700000000000002,L,Strong in Loss
Jake Oettinger,DAL,2022-03-12, NYR at DAL,-4.1,L,Goalie Loss
Jake Oettinger,DAL,2022-03-15, DAL at TOR,1.58,L,Strong in Loss
Jake Oettinger,DAL,2022-03-17, DAL at MTL,-0.3799999999999999,W,Bad in Win
Jake Oettinger,DAL,2022-03-19, DAL at NYI,-1.33,L,No Impact
Jake Oettinger,DAL,2022-03-20, DAL at WSH,1.1800000000000002,W,Goalie Win
Jake Oettinger,DAL,2022-03-22, EDM at DAL,0.29000000000000004,W,No Impact
Jake Oettinger,DAL,2022-03-26, VAN at DAL,-0.2799999999999998,L,No Impact
Jake Oettinger,DAL,2022-03-29, DAL at ANA,1.0299999999999998,W,Goalie Win
Jake Oettinger,DAL,2022-03-31, DAL at ANA,0.2799999999999998,W,No Impact
Jake Oettinger,DAL,2022-04-03, DAL at SEA,-0.2999999999999998,L,No Impact
Jake Oettinger,DAL,2022-04-05, NYI at DAL,0.0,W,No Impact
Jake Oettinger,DAL,2022-04-09, N.J at DAL,-1.02,L,No Impact
Jake Oettinger,DAL,2022-04-10, DAL at CHI,-1.6800000000000002,W,Bad in Win
Jake Oettinger,DAL,2022-04-16, S.J at DAL,0.52,W,No Impact
Jake Oettinger,DAL,2022-04-18, DAL at VAN,-2.2800000000000002,L,No Impact
Jake Oettinger,DAL,2022-04-21, DAL at CGY,0.3599999999999999,L,Strong in Loss
Jake Oettinger,DAL,2022-04-23, SEA at DAL,0.7799999999999998,W,No Impact
Jake Oettinger,DAL,2022-04-26, VGK at DAL,1.2000000000000002,W,Goalie Win
Jake Oettinger,DAL,2022-04-29, ANA at DAL,-0.52,W,Bad in Win
Anton Khudobin,DAL,2021-10-14, DAL at NYR,0.88,W,No Impact
Anton Khudobin,DAL,2021-10-17, DAL at OTT,-0.7799999999999998,L,No Impact
Anton Khudobin,DAL,2021-10-27, VGK at DAL,-1.79,L,Goalie Loss
Anton Khudobin,DAL,2021-11-04, DAL at CGY,-0.6499999999999999,W,Bad in Win
Anton Khudobin,DAL,2021-11-07, DAL at VAN,-2.12,L,No Impact
Anton Khudobin,DAL,2021-11-13, PHI at DAL,0.5299999999999998,W,No Impact
Anton Khudobin,DAL,2021-11-18, DAL at MIN,-4.88,L,No Impact
Anton Khudobin,DAL,2022-01-14, DAL at FLA,-1.29,L,No Impact
Anton Khudobin,DAL,2022-01-15, DAL at T.B,0.6699999999999999,L,Strong in Loss
Braden Holtby,DAL,2021-10-14, DAL at NYR,0.7400000000000002,W,No Impact
Braden Holtby,DAL,2021-10-16, DAL at BOS,0.16000000000000014,L,Strong in Loss
Braden Holtby,DAL,2021-10-19, DAL at PIT,0.8500000000000001,W,No Impact
Braden Holtby,DAL,2021-10-22, L.A at DAL,1.27,W,Goalie Win
Braden Holtby,DAL,2021-10-25, DAL at CBJ,-0.1200000000000001,L,No Impact
Braden Holtby,DAL,2021-10-29, OTT at DAL,-2.05,L,No Impact
Braden Holtby,DAL,2021-11-02, DAL at WPG,-0.29000000000000004,L,No Impact
Braden Holtby,DAL,2021-11-10, NSH at DAL,-1.21,L,No Impact
Braden Holtby,DAL,2021-11-26, COL at DAL,0.07,W,No Impact
Braden Holtby,DAL,2021-11-27, DAL at ARI,0.20000000000000018,W,No Impact
Braden Holtby,DAL,2021-11-30, CAR at DAL,2.63,W,No Impact
Braden Holtby,DAL,2021-12-06, ARI at DAL,0.29000000000000004,W,No Impact
Braden Holtby,DAL,2021-12-08, DAL at VGK,-2.19,L,Goalie Loss
Braden Holtby,DAL,2021-12-11, DAL at S.J,0.10000000000000009,L,Strong in Loss
Braden Holtby,DAL,2021-12-17, DAL at STL,-0.18999999999999995,L,No Impact
Braden Holtby,DAL,2022-01-06, FLA at DAL,-1.48,W,Bad in Win
Braden Holtby,DAL,2022-01-09, DAL at STL,0.98,L,Strong in Loss
Braden Holtby,DAL,2022-01-18, MTL at DAL,0.3,L,Strong in Loss
Braden Holtby,DAL,2022-01-20, DAL at BUF,-1.73,W,Bad in Win
Braden Holtby,DAL,2022-01-21, DAL at DET,-2.2199999999999998,W,Bad in Win
Braden Holtby,DAL,2022-01-25, DAL at N.J,2.45,W,No Impact
Braden Holtby,DAL,2022-01-28, WSH at DAL,-2.38,L,No Impact
Braden Holtby,DAL,2022-02-13, COL at DAL,-0.6299999999999999,L,No Impact
Braden Holtby,DAL,2022-03-04, DAL at WPG,1.9699999999999998,W,Goalie Win
Carter Hutton,ARI,2021-10-14, ARI at CBJ,-6.0,L,No Impact
Carter Hutton,ARI,2021-10-18, STL at ARI,-4.12,L,Goalie Loss
Carter Hutton,ARI,2021-10-25, ARI at FLA,-0.14,L,No Impact
Karel Vejmelka,ARI,2021-10-16, ARI at BUF,1.3199999999999998,L,Strong in Loss
Karel Vejmelka,ARI,2021-10-18, STL at ARI,-0.030000000000000027,L,No Impact
Karel Vejmelka,ARI,2021-10-21, EDM at ARI,-2.73,L,No Impact
Karel Vejmelka,ARI,2021-10-23, NYI at ARI,-1.71,L,No Impact
Karel Vejmelka,ARI,2021-10-25, ARI at FLA,-0.79,L,No Impact
Karel Vejmelka,ARI,2021-10-29, ARI at WSH,1.4900000000000002,L,Strong in Loss
Karel Vejmelka,ARI,2021-10-31, ARI at CAR,2.3600000000000003,L,Strong in Loss
Karel Vejmelka,ARI,2021-11-02, ARI at PHI,1.0099999999999998,L,Strong in Loss
Karel Vejmelka,ARI,2021-11-05, ARI at ANA,0.3500000000000001,L,Strong in Loss
Karel Vejmelka,ARI,2021-11-06, SEA at ARI,-1.8599999999999999,W,Bad in Win
Karel Vejmelka,ARI,2021-11-10, MIN at ARI,-3.26,L,Goalie Loss
Karel Vejmelka,ARI,2021-11-13, ARI at NSH,-2.16,L,No Impact
Karel Vejmelka,ARI,2021-11-21, ARI at L.A,2.32,W,Goalie Win
Karel Vejmelka,ARI,2021-11-29, ARI at WPG,4.75,W,Goalie Win
Karel Vejmelka,ARI,2021-12-03, VGK at ARI,-4.029999999999999,L,No Impact
Karel Vejmelka,ARI,2021-12-11, PHI at ARI,-2.17,L,Goalie Loss
Karel Vejmelka,ARI,2022-01-04, WPG at ARI,2.83,L,Strong in Loss
Karel Vejmelka,ARI,2022-01-06, CHI at ARI,-0.6600000000000001,W,Bad in Win
Karel Vejmelka,ARI,2022-01-08, NSH at ARI,-1.6600000000000001,L,No Impact
Karel Vejmelka,ARI,2022-01-12, TOR at ARI,4.89,W,Goalie Win
Karel Vejmelka,ARI,2022-01-15, COL at ARI,-1.9100000000000001,L,No Impact
Karel Vejmelka,ARI,2022-01-17, MTL at ARI,0.27,W,No Impact
Karel Vejmelka,ARI,2022-01-19, ARI at N.J,2.32,W,No Impact
Karel Vejmelka,ARI,2022-01-22, ARI at NYR,-4.21,L,Goalie Loss
Karel Vejmelka,ARI,2022-01-25, ARI at PIT,-3.82,L,Goalie Loss
Karel Vejmelka,ARI,2022-01-29, BUF at ARI,0.06999999999999984,L,Strong in Loss
Karel Vejmelka,ARI,2022-02-02, CGY at ARI,1.2199999999999998,L,Strong in Loss
Karel Vejmelka,ARI,2022-02-08, ARI at VAN,-2.86,L,No Impact
Karel Vejmelka,ARI,2022-02-09, ARI at SEA,0.27,W,No Impact
Karel Vejmelka,ARI,2022-02-11, T.B at ARI,-1.13,L,Goalie Loss
Karel Vejmelka,ARI,2022-02-19, L.A at ARI,-2.08,L,Goalie Loss
Karel Vejmelka,ARI,2022-03-03, COL at ARI,2.47,W,Goalie Win
Karel Vejmelka,ARI,2022-03-08, ARI at DET,0.43000000000000016,W,No Impact
Karel Vejmelka,ARI,2022-03-12, ARI at BOS,0.5299999999999998,L,Strong in Loss
Karel Vejmelka,ARI,2022-03-15, ARI at MTL,-0.2999999999999998,W,Bad in Win
Karel Vejmelka,ARI,2022-03-20, ARI at S.J,-0.3500000000000001,L,No Impact
Karel Vejmelka,ARI,2022-03-22, SEA at ARI,-1.4500000000000002,L,No Impact
Karel Vejmelka,ARI,2022-03-25, ARI at CGY,-0.94,L,No Impact
Karel Vejmelka,ARI,2022-03-27, ARI at WPG,1.7799999999999998,L,Strong in Loss
Karel Vejmelka,ARI,2022-03-28, ARI at EDM,-0.9299999999999997,L,No Impact
Karel Vejmelka,ARI,2022-03-30, S.J at ARI,1.9300000000000002,W,No Impact
Karel Vejmelka,ARI,2022-04-01, ANA at ARI,-2.11,L,No Impact
Karel Vejmelka,ARI,2022-04-03, ARI at CHI,0.3999999999999999,W,No Impact
Karel Vejmelka,ARI,2022-04-09, ARI at VGK,-2.97,L,No Impact
Karel Vejmelka,ARI,2022-04-12, N.J at ARI,-1.7199999999999998,L,No Impact
Karel Vejmelka,ARI,2022-04-14, ARI at VAN,-3.6,L,No Impact
Karel Vejmelka,ARI,2022-04-16, ARI at CGY,-1.29,L,No Impact
Karel Vejmelka,ARI,2022-04-18, CAR at ARI,-0.5999999999999996,L,No Impact
Karel Vejmelka,ARI,2022-04-20, CHI at ARI,0.16000000000000014,L,Strong in Loss
Karel Vejmelka,ARI,2022-04-22, WSH at ARI,1.7799999999999998,L,Strong in Loss
Karel Vejmelka,ARI,2022-04-26, ARI at MIN,0.45999999999999996,W,No Impact
Karel Vejmelka,ARI,2022-04-29, NSH at ARI,-3.45,W,Bad in Win
Harri Sateri,ARI,2022-04-07, VAN at ARI,-1.15,L,No Impact
Harri Sateri,ARI,2022-04-14, ARI at VAN,-0.19999999999999996,L,No Impact
Harri Sateri,ARI,2022-04-16, ARI at CGY,-4.51,L,No Impact
Harri Sateri,ARI,2022-04-23, STL at ARI,-1.29,L,Goalie Loss
Harri Sateri,ARI,2022-04-27, ARI at DAL,0.8599999999999999,W,No Impact
Harri Sateri,ARI,2022-04-29, NSH at ARI,2.8,W,Goalie Win
Ivan Prosvetov,ARI,2021-10-28, ARI at T.B,-2.28,L,No Impact
Ivan Prosvetov,ARI,2022-01-14, ARI at COL,0.79,L,Strong in Loss
Ivan Prosvetov,ARI,2022-04-04, ARI at STL,-1.9500000000000002,L,No Impact
Scott Wedgewood  ,ARI,2021-11-06, SEA at ARI,0.2200000000000002,W,No Impact
Scott Wedgewood  ,ARI,2021-11-10, MIN at ARI,0.5,L,Strong in Loss
Scott Wedgewood  ,ARI,2021-11-12, ARI at CHI,0.8700000000000001,L,Strong in Loss
Scott Wedgewood  ,ARI,2021-11-16, ARI at STL,0.9100000000000001,W,No Impact
Scott Wedgewood  ,ARI,2021-11-18, CBJ at ARI,0.6900000000000004,L,Strong in Loss
Scott Wedgewood  ,ARI,2021-11-20, DET at ARI,0.8600000000000001,W,No Impact
Scott Wedgewood  ,ARI,2021-11-24, EDM at ARI,0.20999999999999996,L,Strong in Loss
Scott Wedgewood  ,ARI,2021-11-27, DAL at ARI,-0.20999999999999996,L,No Impact
Scott Wedgewood  ,ARI,2021-11-30, ARI at MIN,-2.43,L,No Impact
Scott Wedgewood  ,ARI,2021-12-06, ARI at DAL,-1.5299999999999998,L,No Impact
Scott Wedgewood  ,ARI,2021-12-10, FLA at ARI,-1.44,L,No Impact
Scott Wedgewood  ,ARI,2021-12-15, NYR at ARI,-1.15,L,Goalie Loss
Scott Wedgewood  ,ARI,2021-12-17, ARI at ANA,-2.11,W,Bad in Win
Scott Wedgewood  ,ARI,2021-12-28, ARI at S.J,-3.99,L,Goalie Loss
Scott Wedgewood  ,ARI,2022-01-21, ARI at NYI,-1.15,L,No Impact
Scott Wedgewood  ,ARI,2022-01-22, ARI at NYR,-0.31000000000000005,L,No Impact
Scott Wedgewood  ,ARI,2022-01-28, BOS at ARI,0.6499999999999999,L,Strong in Loss
Scott Wedgewood  ,ARI,2022-02-01, ARI at COL,0.96,W,No Impact
Scott Wedgewood  ,ARI,2022-02-20, DAL at ARI,3.01,W,Goalie Win
Scott Wedgewood  ,ARI,2022-02-23, L.A at ARI,-0.41999999999999993,L,No Impact
Scott Wedgewood  ,ARI,2022-02-25, VGK at ARI,3.2,W,Goalie Win
Scott Wedgewood  ,ARI,2022-02-27, WPG at ARI,0.20000000000000018,L,Strong in Loss
Scott Wedgewood  ,ARI,2022-03-05, OTT at ARI,-1.48,W,Bad in Win
Scott Wedgewood  ,ARI,2022-03-10, ARI at TOR,-0.3700000000000001,W,Bad in Win
Scott Wedgewood  ,ARI,2022-03-14, ARI at OTT,1.71,W,No Impact
Scott Wedgewood  ,ARI,2022-03-19, PIT at ARI,2.1900000000000004,L,Strong in Loss
Josef Korenar,ARI,2022-03-28, ARI at EDM,-0.42000000000000004,L,No Impact
Josef Korenar,ARI,2022-04-01, ANA at ARI,0.33000000000000007,L,Strong in Loss
Robin Lehner,VEG,2021-10-12, SEA at VGK,-0.48,W,Bad in Win
Robin Lehner,VEG,2021-10-14, VGK at L.A,-1.2999999999999998,L,No Impact
Robin Lehner,VEG,2021-10-20, STL at VGK,1.75,L,Strong in Loss
Robin Lehner,VEG,2021-10-22, EDM at VGK,-0.3799999999999999,L,No Impact
Robin Lehner,VEG,2021-10-24, NYI at VGK,1.3399999999999999,L,Strong in Loss
Robin Lehner,VEG,2021-10-26, VGK at COL,1.33,W,No Impact
Robin Lehner,VEG,2021-10-29, ANA at VGK,0.6100000000000003,W,No Impact
Robin Lehner,VEG,2021-11-02, VGK at TOR,-0.79,L,No Impact
Robin Lehner,VEG,2021-11-04, VGK at OTT,2.06,W,No Impact
Robin Lehner,VEG,2021-11-06, VGK at MTL,1.5099999999999998,W,No Impact
Robin Lehner,VEG,2021-11-09, SEA at VGK,0.48,W,No Impact
Robin Lehner,VEG,2021-11-13, VAN at VGK,0.05999999999999961,W,No Impact
Robin Lehner,VEG,2021-11-16, CAR at VGK,-0.6800000000000002,L,No Impact
Robin Lehner,VEG,2021-11-18, DET at VGK,1.25,W,No Impact
Robin Lehner,VEG,2021-11-22, VGK at STL,-2.7,L,No Impact
Robin Lehner,VEG,2021-11-24, VGK at NSH,0.43000000000000016,W,No Impact
Robin Lehner,VEG,2021-11-27, EDM at VGK,-0.20999999999999996,L,No Impact
Robin Lehner,VEG,2021-12-01, VGK at ANA,-2.48,L,Goalie Loss
Robin Lehner,VEG,2021-12-05, CGY at VGK,-0.1499999999999999,W,Bad in Win
Robin Lehner,VEG,2021-12-08, DAL at VGK,-2.21,W,Bad in Win
Robin Lehner,VEG,2021-12-12, MIN at VGK,-0.3999999999999999,W,Bad in Win
Robin Lehner,VEG,2021-12-14, VGK at BOS,0.51,W,No Impact
Robin Lehner,VEG,2021-12-16, VGK at N.J,0.08999999999999986,W,No Impact
Robin Lehner,VEG,2021-12-19, VGK at NYI,-0.7999999999999998,W,Bad in Win
Robin Lehner,VEG,2022-01-06, NYR at VGK,1.5499999999999998,W,No Impact
Robin Lehner,VEG,2022-01-08, CHI at VGK,-0.31000000000000005,L,No Impact
Robin Lehner,VEG,2022-01-11, TOR at VGK,-0.77,L,No Impact
Robin Lehner,VEG,2022-01-17, PIT at VGK,0.79,L,Strong in Loss
Robin Lehner,VEG,2022-01-20, MTL at VGK,-0.16000000000000014,W,Bad in Win
Robin Lehner,VEG,2022-01-24, VGK at WSH,3.82,W,Goalie Win
Robin Lehner,VEG,2022-01-27, VGK at FLA,0.16999999999999993,L,Strong in Loss
Robin Lehner,VEG,2022-01-29, VGK at T.B,1.13,W,Goalie Win
Robin Lehner,VEG,2022-02-01, BUF at VGK,0.9700000000000002,W,No Impact
Robin Lehner,VEG,2022-02-09, VGK at CGY,-3.01,L,No Impact
Robin Lehner,VEG,2022-03-01, S.J at VGK,0.1399999999999999,W,No Impact
Robin Lehner,VEG,2022-03-03, BOS at VGK,-1.37,L,No Impact
Robin Lehner,VEG,2022-03-06, OTT at VGK,2.22,W,Goalie Win
Robin Lehner,VEG,2022-03-08, VGK at PHI,-0.5800000000000001,L,No Impact
Robin Lehner,VEG,2022-04-03, VGK at VAN,0.5699999999999998,W,No Impact
Robin Lehner,VEG,2022-04-06, VAN at VGK,-2.39,L,No Impact
Robin Lehner,VEG,2022-04-09, ARI at VGK,1.69,W,No Impact
Robin Lehner,VEG,2022-04-12, VGK at VAN,-1.98,L,Goalie Loss
Robin Lehner,VEG,2022-04-18, N.J at VGK,-0.41000000000000014,L,No Impact
Robin Lehner,VEG,2022-04-20, WSH at VGK,0.10000000000000009,W,No Impact
Logan Thompson,VEG,2022-01-04, NSH at VGK,-1.35,L,Goalie Loss
Logan Thompson,VEG,2022-02-20, VGK at S.J,1.54,W,No Impact
Logan Thompson,VEG,2022-03-13, VGK at CBJ,-1.92,L,No Impact
Logan Thompson,VEG,2022-03-15, VGK at WPG,-1.94,L,No Impact
Logan Thompson,VEG,2022-03-17, FLA at VGK,0.5499999999999998,W,No Impact
Logan Thompson,VEG,2022-03-19, L.A at VGK,1.8399999999999999,W,No Impact
Logan Thompson,VEG,2022-03-21, VGK at MIN,0.41999999999999993,L,Strong in Loss
Logan Thompson,VEG,2022-03-22, VGK at WPG,-1.2000000000000002,L,No Impact
Logan Thompson,VEG,2022-03-24, NSH at VGK,2.15,W,No Impact
Logan Thompson,VEG,2022-03-26, CHI at VGK,-0.9500000000000002,W,Bad in Win
Logan Thompson,VEG,2022-03-30, VGK at SEA,1.86,W,No Impact
Logan Thompson,VEG,2022-04-01, VGK at SEA,0.22999999999999998,W,No Impact
Logan Thompson,VEG,2022-04-14, VGK at CGY,2.45,W,No Impact
Logan Thompson,VEG,2022-04-16, VGK at EDM,-0.77,L,No Impact
Logan Thompson,VEG,2022-04-20, WSH at VGK,-0.98,W,Bad in Win
Logan Thompson,VEG,2022-04-24, S.J at VGK,-1.4,L,Goalie Loss
Logan Thompson,VEG,2022-04-26, VGK at DAL,0.6400000000000001,L,Strong in Loss
Logan Thompson,VEG,2022-04-27, VGK at CHI,0.6400000000000001,L,Strong in Loss
Logan Thompson,VEG,2022-04-29, VGK at STL,-1.7999999999999998,W,Bad in Win
Laurent Brossoit,VEG,2021-10-14, VGK at L.A,-0.96,L,No Impact
Laurent Brossoit,VEG,2021-10-27, VGK at DAL,1.27,W,Goalie Win
Laurent Brossoit,VEG,2021-11-07, VGK at DET,-0.9900000000000002,L,No Impact
Laurent Brossoit,VEG,2021-11-11, MIN at VGK,0.73,W,No Impact
Laurent Brossoit,VEG,2021-11-20, CBJ at VGK,0.73,W,No Impact
Laurent Brossoit,VEG,2021-12-03, VGK at ARI,0.8999999999999999,W,No Impact
Laurent Brossoit,VEG,2021-12-08, DAL at VGK,-0.020000000000000018,W,Bad in Win
Laurent Brossoit,VEG,2021-12-10, PHI at VGK,-1.38,L,Goalie Loss
Laurent Brossoit,VEG,2021-12-16, VGK at N.J,0.0,W,No Impact
Laurent Brossoit,VEG,2021-12-17, VGK at NYR,0.4700000000000002,W,No Impact
Laurent Brossoit,VEG,2021-12-21, T.B at VGK,-1.88,L,Goalie Loss
Laurent Brossoit,VEG,2021-12-28, VGK at L.A,0.31000000000000005,W,No Impact
Laurent Brossoit,VEG,2021-12-31, ANA at VGK,0.52,W,No Impact
Laurent Brossoit,VEG,2022-01-02, WPG at VGK,-0.8300000000000001,L,No Impact
Laurent Brossoit,VEG,2022-01-25, VGK at CAR,-0.009999999999999787,L,No Impact
Laurent Brossoit,VEG,2022-02-08, VGK at EDM,2.81,W,No Impact
Laurent Brossoit,VEG,2022-02-16, COL at VGK,0.4900000000000002,L,Strong in Loss
Laurent Brossoit,VEG,2022-02-18, L.A at VGK,-0.16000000000000014,L,No Impact
Laurent Brossoit,VEG,2022-02-25, VGK at ARI,0.41000000000000014,L,Strong in Loss
Laurent Brossoit,VEG,2022-02-26, COL at VGK,-1.28,L,Goalie Loss
Laurent Brossoit,VEG,2022-03-04, VGK at ANA,-1.9,W,Bad in Win
